,OrderID,OrderDate,Region,Category,Product,Price,Quantity,Sales,Month,WeekDay,Sales_Tax,Final_Price
41468,41469,2023-05-07,West,Electronics,Camera,60.6,5,303.0,5,6,30.3,333.3
41469,41470,2023-03-24,West,Electronics,Headphones,741.0,2,1482.0,3,4,148.2,1630.2
41470,41471,2023-03-24,West,Food,Milk,609.96,5,3049.8,3,4,304.98,3354.78
41471,41472,2023-05-14,South,Food,Rice,604.12,1,604.12,5,6,60.41,664.53
41472,41473,2023-04-15,North,Food,Eggs,18.57,5,92.85,4,5,9.28,102.13
41473,41474,2023-02-27,West,Food,Chicken,1728.76,2,3457.52,2,0,345.75,3803.27
41474,41475,2023-04-03,North,Electronics,Smartphone,496.65,5,2483.25,4,0,248.32,2731.57
41475,41476,2023-05-07,East,Food,Milk,1258.43,2,2516.86,5,6,251.69,2768.55
41476,41477,2023-10-15,East,Clothing,Shirt,1233.46,3,3700.38,10,6,370.04,4070.42
41477,41478,2023-02-06,South,Furniture,Table,345.16,1,345.16,2,0,34.52,379.68
41478,41479,2023-05-15,South,Clothing,Dress,907.21,3,2721.63,5,0,272.16,2993.79
41479,41480,2023-06-06,South,Furniture,Chair,564.62,3,1693.86,6,1,169.39,1863.25
41480,41481,2023-02-09,South,Electronics,Smartphone,1228.52,4,4914.08,2,3,491.41,5405.49
41481,41482,2023-09-03,North,Furniture,Bed,1021.1,1,1021.1,9,6,102.11,1123.21
41482,41483,2023-11-05,South,Food,Milk,33.43,1,33.43,11,6,3.34,36.77
41483,41484,2023-06-04,North,Electronics,Headphones,559.5,4,2238.0,6,6,223.8,2461.8
41484,41485,2023-02-12,West,Food,Milk,817.88,5,4089.4,2,6,408.94,4498.34
41485,41486,2023-04-19,West,Clothing,Pants,1730.38,1,1730.38,4,2,173.04,1903.42
41486,41487,2023-05-28,East,Clothing,Dress,1626.47,5,8132.35,5,6,813.24,8945.59
41487,41488,2023-10-09,East,Food,Milk,1810.36,2,3620.72,10,0,362.07,3982.79
41488,41489,2023-03-13,North,Furniture,Desk,1190.16,4,4760.64,3,0,476.06,5236.7
41489,41490,2023-12-31,South,Clothing,Shirt,632.38,2,1264.76,12,6,126.48,1391.24
41490,41491,2023-09-04,East,Furniture,Table,771.69,2,1543.38,9,0,154.34,1697.72
41491,41492,2023-06-15,North,Clothing,Dress,546.54,4,2186.16,6,3,218.62,2404.78
41492,41493,2023-09-04,East,Food,Chicken,521.07,2,1042.14,9,0,104.21,1146.35
41493,41494,2023-05-04,South,Food,Bread,1428.33,4,5713.32,5,3,571.33,6284.65
41494,41495,2023-11-10,North,Clothing,Shirt,1464.27,2,2928.54,11,4,292.85,3221.39
41495,41496,2023-06-07,East,Clothing,Shoes,775.36,1,775.36,6,2,77.54,852.9
41496,41497,2023-02-01,South,Furniture,Chair,818.69,2,1637.38,2,2,163.74,1801.12
41497,41498,2023-07-03,North,Furniture,Bed,1191.08,2,2382.16,7,0,238.22,2620.38
41498,41499,2023-05-18,North,Furniture,Sofa,1088.06,5,5440.299999999999,5,3,544.03,5984.33
41499,41500,2023-12-21,North,Food,Rice,895.5,2,1791.0,12,3,179.1,1970.1
41500,41501,2023-02-19,West,Clothing,Pants,310.96,3,932.88,2,6,93.29,1026.17
41501,41502,2023-08-09,North,Electronics,Laptop,149.05,4,596.2,8,2,59.62,655.82
41502,41503,2023-10-20,East,Furniture,Sofa,918.55,2,1837.1,10,4,183.71,2020.81
41503,41504,2023-02-16,North,Electronics,Headphones,694.49,4,2777.96,2,3,277.8,3055.76
41504,41505,2023-06-13,North,Food,Milk,267.38,5,1336.9,6,1,133.69,1470.59
41505,41506,2023-08-30,North,Furniture,Bed,1875.58,4,7502.32,8,2,750.23,8252.55
41506,41507,2023-07-17,North,Furniture,Bed,762.26,1,762.26,7,0,76.23,838.49
41507,41508,2023-09-03,North,Electronics,Headphones,1421.63,1,1421.63,9,6,142.16,1563.79
41508,41509,2023-07-31,West,Electronics,Laptop,595.2,2,1190.4,7,0,119.04,1309.44
41509,41510,2023-08-26,South,Clothing,Jacket,119.52,5,597.6,8,5,59.76,657.36
41510,41511,2023-10-10,West,Electronics,Laptop,1782.46,1,1782.46,10,1,178.25,1960.71
41511,41512,2023-06-15,East,Food,Milk,1708.35,2,3416.7,6,3,341.67,3758.37
41512,41513,2023-03-01,South,Furniture,Sofa,78.75,3,236.25,3,2,23.62,259.87
41513,41514,2023-03-12,East,Electronics,Smartphone,1608.98,4,6435.92,3,6,643.59,7079.51
41514,41515,2023-12-09,North,Food,Bread,1947.01,2,3894.02,12,5,389.4,4283.42
41515,41516,2023-06-18,East,Electronics,Camera,107.87,2,215.74,6,6,21.57,237.31
41516,41517,2023-03-21,West,Electronics,Camera,1640.6,2,3281.2,3,1,328.12,3609.32
41517,41518,2023-11-17,West,Electronics,TV,1490.53,3,4471.59,11,4,447.16,4918.75
41518,41519,2023-06-21,North,Clothing,Dress,535.81,2,1071.62,6,2,107.16,1178.78
41519,41520,2023-01-19,North,Furniture,Bed,1417.34,4,5669.36,1,3,566.94,6236.3
41520,41521,2023-06-08,South,Furniture,Desk,689.52,4,2758.08,6,3,275.81,3033.89
41521,41522,2023-03-19,West,Furniture,Desk,564.42,2,1128.84,3,6,112.88,1241.72
41522,41523,2023-04-10,West,Clothing,Shoes,268.56,5,1342.8,4,0,134.28,1477.08
41523,41524,2023-06-06,South,Electronics,Headphones,1837.59,1,1837.59,6,1,183.76,2021.35
41524,41525,2023-12-29,West,Furniture,Table,903.45,2,1806.9,12,4,180.69,1987.59
41525,41526,2023-01-30,South,Furniture,Chair,513.55,3,1540.65,1,0,154.07,1694.72
41526,41527,2023-02-03,West,Electronics,TV,464.4,1,464.4,2,4,46.44,510.84
41527,41528,2023-07-03,East,Furniture,Bed,580.98,4,2323.92,7,0,232.39,2556.31
41528,41529,2023-11-07,East,Electronics,TV,1168.04,3,3504.12,11,1,350.41,3854.53
41529,41530,2023-12-20,South,Clothing,Pants,1319.47,5,6597.35,12,2,659.74,7257.09
41530,41531,2023-11-23,South,Furniture,Desk,1495.91,1,1495.91,11,3,149.59,1645.5
41531,41532,2023-12-27,North,Furniture,Chair,334.23,3,1002.69,12,2,100.27,1102.96
41532,41533,2023-08-22,West,Electronics,Laptop,826.33,1,826.33,8,1,82.63,908.96
41533,41534,2023-04-06,East,Food,Chicken,23.42,5,117.1,4,3,11.71,128.81
41534,41535,2023-07-13,North,Clothing,Dress,173.13,1,173.13,7,3,17.31,190.44
41535,41536,2023-04-13,West,Furniture,Chair,523.33,2,1046.66,4,3,104.67,1151.33
41536,41537,2023-05-01,East,Electronics,TV,19.28,4,77.12,5,0,7.71,84.83
41537,41538,2023-07-04,West,Clothing,Dress,281.15,4,1124.6,7,1,112.46,1237.06
41538,41539,2023-06-15,South,Electronics,Headphones,870.32,1,870.32,6,3,87.03,957.35
41539,41540,2023-12-12,East,Food,Eggs,768.11,2,1536.22,12,1,153.62,1689.84
41540,41541,2023-01-16,East,Furniture,Chair,1280.57,3,3841.71,1,0,384.17,4225.88
41541,41542,2023-02-09,North,Food,Eggs,386.2,1,386.2,2,3,38.62,424.82
41542,41543,2023-07-13,West,Furniture,Desk,462.73,2,925.46,7,3,92.55,1018.01
41543,41544,2023-04-11,South,Food,Eggs,814.81,3,2444.43,4,1,244.44,2688.87
41544,41545,2023-02-08,South,Furniture,Bed,1293.89,2,2587.78,2,2,258.78,2846.56
41545,41546,2023-09-21,West,Electronics,Laptop,1888.28,5,9441.4,9,3,944.14,10385.54
41546,41547,2023-11-08,West,Clothing,Jacket,1280.14,4,5120.56,11,2,512.06,5632.62
41547,41548,2023-05-08,South,Furniture,Sofa,8.82,5,44.1,5,0,4.41,48.51
41548,41549,2023-03-16,West,Furniture,Table,1683.19,2,3366.38,3,3,336.64,3703.02
41549,41550,2023-07-19,North,Electronics,Camera,640.76,1,640.76,7,2,64.08,704.84
41550,41551,2023-10-09,West,Food,Chicken,509.5,2,1019.0,10,0,101.9,1120.9
41551,41552,2023-12-05,North,Furniture,Chair,1403.67,1,1403.67,12,1,140.37,1544.04
41552,41553,2023-08-08,North,Food,Eggs,1476.27,4,5905.08,8,1,590.51,6495.59
41553,41554,2023-09-17,West,Electronics,Smartphone,918.37,2,1836.74,9,6,183.67,2020.41
41554,41555,2023-07-22,East,Furniture,Desk,1088.81,3,3266.43,7,5,326.64,3593.07
41555,41556,2023-12-20,East,Clothing,Shoes,1373.91,3,4121.7300000000005,12,2,412.17,4533.9
41556,41557,2023-07-22,North,Furniture,Table,1932.12,4,7728.48,7,5,772.85,8501.33
41557,41558,2023-05-15,West,Electronics,Camera,1330.96,4,5323.84,5,0,532.38,5856.22
41558,41559,2023-03-05,North,Food,Bread,471.59,2,943.18,3,6,94.32,1037.5
41559,41560,2023-12-23,West,Furniture,Bed,1434.2,1,1434.2,12,5,143.42,1577.62
41560,41561,2023-07-30,West,Electronics,Laptop,1514.03,3,4542.09,7,6,454.21,4996.3
41561,41562,2023-04-28,South,Electronics,Camera,129.94,2,259.88,4,4,25.99,285.87
41562,41563,2023-12-29,East,Electronics,TV,70.84,1,70.84,12,4,7.08,77.92
41563,41564,2023-02-01,East,Food,Eggs,1704.95,5,8524.75,2,2,852.48,9377.23
41564,41565,2023-08-25,South,Food,Eggs,119.23,5,596.15,8,4,59.62,655.77
41565,41566,2023-10-18,South,Clothing,Shirt,340.29,4,1361.16,10,2,136.12,1497.28
41566,41567,2023-10-10,South,Clothing,Shirt,1824.23,2,3648.46,10,1,364.85,4013.31
41567,41568,2023-08-04,North,Furniture,Chair,196.45,5,982.25,8,4,98.22,1080.47
41568,41569,2023-02-18,North,Electronics,TV,414.32,4,1657.28,2,5,165.73,1823.01
41569,41570,2023-02-27,North,Clothing,Dress,233.78,3,701.34,2,0,70.13,771.47
41570,41571,2023-08-18,North,Food,Eggs,1218.32,5,6091.599999999999,8,4,609.16,6700.76
41571,41572,2023-07-09,North,Electronics,Camera,1486.19,5,7430.950000000001,7,6,743.1,8174.05
41572,41573,2023-08-22,East,Furniture,Desk,1698.68,1,1698.68,8,1,169.87,1868.55
41573,41574,2023-11-23,East,Electronics,Camera,473.25,1,473.25,11,3,47.32,520.57
41574,41575,2023-09-27,West,Clothing,Shoes,193.37,5,966.85,9,2,96.68,1063.53
41575,41576,2023-10-01,East,Clothing,Shirt,1787.16,2,3574.32,10,6,357.43,3931.75
41576,41577,2023-12-22,South,Electronics,Camera,603.74,2,1207.48,12,4,120.75,1328.23
41577,41578,2023-09-30,East,Food,Rice,1604.55,5,8022.75,9,5,802.28,8825.03
41578,41579,2023-03-19,South,Electronics,Camera,1893.85,2,3787.7,3,6,378.77,4166.47
41579,41580,2023-06-15,East,Electronics,Laptop,40.16,3,120.48,6,3,12.05,132.53
41580,41581,2023-02-20,North,Electronics,Headphones,1224.46,5,6122.3,2,0,612.23,6734.53
41581,41582,2023-09-13,East,Electronics,Laptop,1507.57,2,3015.14,9,2,301.51,3316.65
41582,41583,2023-09-26,West,Electronics,TV,1214.81,2,2429.62,9,1,242.96,2672.58
41583,41584,2023-09-21,North,Food,Bread,1561.79,3,4685.37,9,3,468.54,5153.91
41584,41585,2023-09-20,North,Furniture,Chair,1795.08,5,8975.4,9,2,897.54,9872.94
41585,41586,2023-03-01,West,Furniture,Table,295.37,4,1181.48,3,2,118.15,1299.63
41586,41587,2023-10-23,East,Clothing,Pants,576.13,5,2880.65,10,0,288.06,3168.71
41587,41588,2023-08-26,East,Food,Chicken,345.22,1,345.22,8,5,34.52,379.74
41588,41589,2023-01-02,West,Electronics,Laptop,312.63,3,937.89,1,0,93.79,1031.68
41589,41590,2023-12-31,North,Food,Milk,1030.74,2,2061.48,12,6,206.15,2267.63
41590,41591,2023-10-04,West,Furniture,Chair,1217.38,3,3652.14,10,2,365.21,4017.35
41591,41592,2023-09-13,South,Electronics,Camera,879.53,2,1759.06,9,2,175.91,1934.97
41592,41593,2023-05-19,South,Food,Milk,1677.41,2,3354.82,5,4,335.48,3690.3
41593,41594,2023-04-06,East,Clothing,Pants,1050.93,3,3152.79,4,3,315.28,3468.07
41594,41595,2023-06-09,North,Furniture,Table,830.74,4,3322.96,6,4,332.3,3655.26
41595,41596,2023-06-24,South,Electronics,Laptop,1278.17,4,5112.68,6,5,511.27,5623.95
41596,41597,2023-02-24,West,Electronics,Camera,1611.29,1,1611.29,2,4,161.13,1772.42
41597,41598,2023-04-09,East,Electronics,Laptop,1616.78,2,3233.56,4,6,323.36,3556.92
41598,41599,2023-09-01,East,Electronics,Smartphone,362.16,4,1448.64,9,4,144.86,1593.5
41599,41600,2023-11-07,North,Electronics,Camera,146.71,1,146.71,11,1,14.67,161.38
41600,41601,2023-06-13,South,Electronics,Smartphone,1315.47,2,2630.94,6,1,263.09,2894.03
41601,41602,2023-01-11,East,Food,Chicken,735.88,3,2207.64,1,2,220.76,2428.4
41602,41603,2023-10-13,West,Clothing,Dress,1427.93,2,2855.86,10,4,285.59,3141.45
41603,41604,2023-01-08,South,Food,Chicken,953.17,5,4765.849999999999,1,6,476.58,5242.43
41604,41605,2023-01-07,East,Food,Eggs,1355.43,3,4066.29,1,5,406.63,4472.92
41605,41606,2023-07-22,East,Electronics,Smartphone,480.31,3,1440.93,7,5,144.09,1585.02
41606,41607,2023-07-30,South,Electronics,TV,993.83,1,993.83,7,6,99.38,1093.21
41607,41608,2023-06-15,South,Food,Bread,957.63,2,1915.26,6,3,191.53,2106.79
41608,41609,2023-01-08,North,Furniture,Bed,185.03,2,370.06,1,6,37.01,407.07
41609,41610,2023-01-05,West,Electronics,TV,1456.24,2,2912.48,1,3,291.25,3203.73
41610,41611,2023-03-18,North,Electronics,TV,1726.91,3,5180.7300000000005,3,5,518.07,5698.8
41611,41612,2023-01-18,North,Furniture,Table,21.12,5,105.6,1,2,10.56,116.16
41612,41613,2023-11-21,West,Food,Rice,1163.74,1,1163.74,11,1,116.37,1280.11
41613,41614,2023-02-13,West,Furniture,Table,1298.34,1,1298.34,2,0,129.83,1428.17
41614,41615,2023-02-14,North,Electronics,Smartphone,1623.06,2,3246.12,2,1,324.61,3570.73
41615,41616,2023-04-11,South,Clothing,Shirt,863.7,2,1727.4,4,1,172.74,1900.14
41616,41617,2023-02-24,West,Furniture,Bed,1015.39,3,3046.17,2,4,304.62,3350.79
41617,41618,2023-06-25,North,Furniture,Chair,813.84,2,1627.68,6,6,162.77,1790.45
41618,41619,2023-06-16,South,Electronics,Camera,1552.86,2,3105.72,6,4,310.57,3416.29
41619,41620,2023-08-09,East,Furniture,Sofa,634.52,2,1269.04,8,2,126.9,1395.94
41620,41621,2023-12-16,South,Electronics,Headphones,411.89,3,1235.67,12,5,123.57,1359.24
41621,41622,2023-03-03,North,Clothing,Shirt,663.74,1,663.74,3,4,66.37,730.11
41622,41623,2023-06-02,West,Clothing,Shirt,1354.9,4,5419.6,6,4,541.96,5961.56
41623,41624,2023-12-06,South,Food,Rice,965.82,1,965.82,12,2,96.58,1062.4
41624,41625,2023-03-03,South,Electronics,TV,1538.0,5,7690.0,3,4,769.0,8459.0
41625,41626,2023-09-04,South,Clothing,Jacket,1317.34,2,2634.68,9,0,263.47,2898.15
41626,41627,2023-10-29,West,Electronics,Headphones,554.05,3,1662.15,10,6,166.22,1828.37
41627,41628,2023-12-11,West,Furniture,Bed,721.53,4,2886.12,12,0,288.61,3174.73
41628,41629,2023-04-17,South,Furniture,Table,921.62,2,1843.24,4,0,184.32,2027.56
41629,41630,2023-08-13,South,Electronics,Camera,723.42,1,723.42,8,6,72.34,795.76
41630,41631,2023-09-22,North,Electronics,Headphones,1057.85,5,5289.25,9,4,528.93,5818.18
41631,41632,2023-07-17,West,Furniture,Desk,1736.23,3,5208.6900000000005,7,0,520.87,5729.56
41632,41633,2023-07-04,South,Electronics,Headphones,188.99,4,755.96,7,1,75.6,831.56
41633,41634,2023-09-26,West,Furniture,Desk,50.92,3,152.76,9,1,15.28,168.04
41634,41635,2023-01-16,West,Food,Milk,1187.37,3,3562.11,1,0,356.21,3918.32
41635,41636,2023-11-16,West,Food,Bread,1949.74,5,9748.7,11,3,974.87,10723.57
41636,41637,2023-11-14,North,Food,Bread,1972.49,1,1972.49,11,1,197.25,2169.74
41637,41638,2023-09-24,East,Electronics,TV,1213.67,2,2427.34,9,6,242.73,2670.07
41638,41639,2023-01-13,West,Furniture,Table,1783.15,2,3566.3,1,4,356.63,3922.93
41639,41640,2023-04-29,West,Clothing,Shirt,1187.23,5,5936.15,4,5,593.62,6529.77
41640,41641,2023-11-01,South,Clothing,Pants,1538.62,3,4615.86,11,2,461.59,5077.45
41641,41642,2023-06-09,West,Furniture,Bed,1116.95,5,5584.75,6,4,558.48,6143.23
41642,41643,2023-07-07,East,Furniture,Sofa,1443.61,2,2887.22,7,4,288.72,3175.94
41643,41644,2023-01-20,West,Furniture,Table,1488.18,1,1488.18,1,4,148.82,1637.0
41644,41645,2023-10-12,North,Furniture,Bed,454.86,5,2274.3,10,3,227.43,2501.73
41645,41646,2023-06-02,South,Furniture,Bed,577.54,1,577.54,6,4,57.75,635.29
41646,41647,2023-04-28,East,Clothing,Jacket,1696.96,1,1696.96,4,4,169.7,1866.66
41647,41648,2023-08-30,North,Food,Rice,1809.73,4,7238.92,8,2,723.89,7962.81
41648,41649,2023-06-05,East,Furniture,Sofa,1141.04,2,2282.08,6,0,228.21,2510.29
41649,41650,2023-05-31,South,Electronics,Headphones,672.08,2,1344.16,5,2,134.42,1478.58
41650,41651,2023-06-21,West,Food,Milk,1752.23,1,1752.23,6,2,175.22,1927.45
41651,41652,2023-12-16,South,Clothing,Shirt,1604.22,1,1604.22,12,5,160.42,1764.64
41652,41653,2023-12-13,South,Furniture,Chair,661.42,1,661.42,12,2,66.14,727.56
41653,41654,2023-08-04,West,Electronics,Headphones,58.67,2,117.34,8,4,11.73,129.07
41654,41655,2023-10-12,North,Clothing,Pants,907.37,5,4536.85,10,3,453.69,4990.54
41655,41656,2023-03-21,East,Food,Eggs,633.17,4,2532.68,3,1,253.27,2785.95
41656,41657,2023-07-15,North,Food,Bread,1641.17,3,4923.51,7,5,492.35,5415.86
41657,41658,2023-08-31,West,Electronics,Headphones,1539.83,3,4619.49,8,3,461.95,5081.44
41658,41659,2023-12-09,East,Furniture,Desk,1405.68,1,1405.68,12,5,140.57,1546.25
41659,41660,2023-12-22,West,Electronics,Laptop,749.25,4,2997.0,12,4,299.7,3296.7
41660,41661,2023-08-27,North,Electronics,Laptop,283.35,4,1133.4,8,6,113.34,1246.74
41661,41662,2023-01-20,South,Clothing,Shoes,658.7,3,1976.1,1,4,197.61,2173.71
41662,41663,2023-08-03,East,Electronics,Camera,1798.9,4,7195.6,8,3,719.56,7915.16
41663,41664,2023-09-09,West,Electronics,Headphones,1698.27,5,8491.35,9,5,849.14,9340.49
41664,41665,2023-09-22,East,Food,Bread,349.08,4,1396.32,9,4,139.63,1535.95
41665,41666,2023-01-12,East,Clothing,Shoes,1982.88,2,3965.76,1,3,396.58,4362.34
41666,41667,2023-10-16,North,Furniture,Chair,1264.84,1,1264.84,10,0,126.48,1391.32
41667,41668,2023-09-16,South,Food,Milk,373.62,4,1494.48,9,5,149.45,1643.93
41668,41669,2023-07-28,East,Electronics,Headphones,1410.13,4,5640.52,7,4,564.05,6204.57
41669,41670,2023-11-18,North,Furniture,Sofa,352.74,1,352.74,11,5,35.27,388.01
41670,41671,2023-04-06,East,Clothing,Shoes,1473.22,2,2946.44,4,3,294.64,3241.08
41671,41672,2023-06-24,South,Food,Milk,1369.84,4,5479.36,6,5,547.94,6027.3
41672,41673,2023-01-03,East,Furniture,Chair,1785.95,4,7143.8,1,1,714.38,7858.18
41673,41674,2023-07-16,South,Electronics,Smartphone,1956.43,4,7825.72,7,6,782.57,8608.29
41674,41675,2023-03-28,North,Electronics,Smartphone,332.38,1,332.38,3,1,33.24,365.62
41675,41676,2023-06-24,North,Furniture,Bed,1346.53,1,1346.53,6,5,134.65,1481.18
41676,41677,2023-04-29,South,Food,Eggs,593.37,3,1780.11,4,5,178.01,1958.12
41677,41678,2023-02-26,South,Furniture,Sofa,161.53,1,161.53,2,6,16.15,177.68
41678,41679,2023-05-17,North,Electronics,Headphones,583.37,5,2916.85,5,2,291.68,3208.53
41679,41680,2023-02-23,South,Clothing,Jacket,172.68,2,345.36,2,3,34.54,379.9
41680,41681,2023-08-01,South,Food,Eggs,1187.49,1,1187.49,8,1,118.75,1306.24
41681,41682,2023-07-25,West,Electronics,TV,16.54,4,66.16,7,1,6.62,72.78
41682,41683,2023-04-13,East,Electronics,Camera,1238.33,5,6191.65,4,3,619.16,6810.81
41683,41684,2023-01-21,North,Furniture,Table,1423.04,1,1423.04,1,5,142.3,1565.34
41684,41685,2023-12-14,North,Electronics,Laptop,1747.73,5,8738.65,12,3,873.86,9612.51
41685,41686,2023-10-18,West,Food,Rice,303.33,1,303.33,10,2,30.33,333.66
41686,41687,2023-06-16,South,Furniture,Chair,1600.41,3,4801.2300000000005,6,4,480.12,5281.35
41687,41688,2023-06-17,South,Clothing,Shoes,1724.89,1,1724.89,6,5,172.49,1897.38
41688,41689,2023-06-24,South,Electronics,Camera,1711.71,4,6846.84,6,5,684.68,7531.52
41689,41690,2023-10-06,North,Food,Milk,1752.83,1,1752.83,10,4,175.28,1928.11
41690,41691,2023-12-22,West,Food,Bread,1906.18,3,5718.54,12,4,571.85,6290.39
41691,41692,2023-06-13,East,Clothing,Dress,961.01,1,961.01,6,1,96.1,1057.11
41692,41693,2023-11-27,West,Food,Chicken,548.15,1,548.15,11,0,54.82,602.97
41693,41694,2023-09-14,North,Food,Bread,1429.01,2,2858.02,9,3,285.8,3143.82
41694,41695,2023-09-26,East,Clothing,Pants,493.22,5,2466.1000000000004,9,1,246.61,2712.71
41695,41696,2023-04-10,South,Electronics,Smartphone,1020.11,1,1020.11,4,0,102.01,1122.12
41696,41697,2023-01-23,West,Food,Bread,1167.74,4,4670.96,1,0,467.1,5138.06
41697,41698,2023-03-17,West,Furniture,Table,1425.3,2,2850.6,3,4,285.06,3135.66
41698,41699,2023-08-31,North,Food,Bread,1513.92,3,4541.76,8,3,454.18,4995.94
41699,41700,2023-01-06,West,Furniture,Bed,1996.37,2,3992.74,1,4,399.27,4392.01
41700,41701,2023-05-22,East,Food,Bread,1832.62,1,1832.62,5,0,183.26,2015.88
41701,41702,2023-03-27,West,Electronics,Laptop,543.96,1,543.96,3,0,54.4,598.36
41702,41703,2023-03-01,North,Food,Bread,1818.05,5,9090.25,3,2,909.03,9999.28
41703,41704,2023-02-23,West,Furniture,Chair,1834.06,2,3668.12,2,3,366.81,4034.93
41704,41705,2023-02-06,East,Food,Rice,1897.36,3,5692.08,2,0,569.21,6261.29
41705,41706,2023-03-11,East,Furniture,Table,1405.13,3,4215.39,3,5,421.54,4636.93
41706,41707,2023-06-29,North,Clothing,Pants,1193.94,1,1193.94,6,3,119.39,1313.33
41707,41708,2023-06-17,South,Food,Eggs,759.7,3,2279.1000000000004,6,5,227.91,2507.01
41708,41709,2023-10-22,North,Food,Rice,780.83,2,1561.66,10,6,156.17,1717.83
41709,41710,2023-02-03,South,Furniture,Table,1239.7,3,3719.1,2,4,371.91,4091.01
41710,41711,2023-03-26,East,Furniture,Desk,1584.6,5,7923.0,3,6,792.3,8715.3
41711,41712,2023-10-12,West,Electronics,Laptop,591.19,5,2955.9500000000003,10,3,295.6,3251.55
41712,41713,2023-06-11,West,Clothing,Shirt,1145.99,1,1145.99,6,6,114.6,1260.59
41713,41714,2023-08-06,East,Furniture,Table,928.57,2,1857.14,8,6,185.71,2042.85
41714,41715,2023-02-10,North,Electronics,Headphones,1136.43,5,5682.150000000001,2,4,568.22,6250.37
41715,41716,2023-01-27,West,Furniture,Table,1157.04,3,3471.12,1,4,347.11,3818.23
41716,41717,2023-08-18,North,Clothing,Shoes,1793.23,1,1793.23,8,4,179.32,1972.55
41717,41718,2023-07-24,West,Clothing,Shirt,132.15,5,660.75,7,0,66.08,726.83
41718,41719,2023-03-02,South,Clothing,Jacket,1163.01,4,4652.04,3,3,465.2,5117.24
41719,41720,2023-03-29,West,Clothing,Shirt,1640.78,4,6563.12,3,2,656.31,7219.43
41720,41721,2023-01-18,South,Food,Rice,1177.6,5,5888.0,1,2,588.8,6476.8
41721,41722,2023-03-17,West,Clothing,Shirt,846.88,4,3387.52,3,4,338.75,3726.27
41722,41723,2023-03-06,West,Clothing,Shirt,590.7,5,2953.5,3,0,295.35,3248.85
41723,41724,2023-04-12,West,Electronics,Camera,1955.25,5,9776.25,4,2,977.62,10753.87
41724,41725,2023-03-19,West,Clothing,Shirt,288.62,2,577.24,3,6,57.72,634.96
41725,41726,2023-07-01,West,Furniture,Table,648.63,1,648.63,7,5,64.86,713.49
41726,41727,2023-07-20,North,Furniture,Chair,775.29,2,1550.58,7,3,155.06,1705.64
41727,41728,2023-08-23,South,Furniture,Desk,935.27,5,4676.35,8,2,467.64,5143.99
41728,41729,2023-09-29,South,Food,Bread,1087.07,3,3261.21,9,4,326.12,3587.33
41729,41730,2023-11-11,West,Furniture,Desk,1590.08,1,1590.08,11,5,159.01,1749.09
41730,41731,2023-06-15,North,Clothing,Shoes,1554.15,1,1554.15,6,3,155.42,1709.57
41731,41732,2023-11-28,North,Food,Rice,248.58,1,248.58,11,1,24.86,273.44
41732,41733,2023-05-14,East,Clothing,Jacket,1327.38,1,1327.38,5,6,132.74,1460.12
41733,41734,2023-05-19,East,Electronics,Smartphone,1776.58,4,7106.32,5,4,710.63,7816.95
41734,41735,2023-03-26,North,Clothing,Shirt,91.15,3,273.45000000000005,3,6,27.35,300.8
41735,41736,2023-01-19,East,Furniture,Table,1373.8,4,5495.2,1,3,549.52,6044.72
41736,41737,2023-06-12,South,Electronics,Laptop,911.63,5,4558.15,6,0,455.82,5013.97
41737,41738,2023-01-06,North,Electronics,Headphones,956.12,5,4780.6,1,4,478.06,5258.66
41738,41739,2023-03-27,East,Electronics,Smartphone,1981.22,1,1981.22,3,0,198.12,2179.34
41739,41740,2023-11-16,North,Electronics,Laptop,198.89,5,994.45,11,3,99.44,1093.89
41740,41741,2023-03-29,East,Food,Chicken,139.04,5,695.1999999999999,3,2,69.52,764.72
41741,41742,2023-05-02,North,Clothing,Jacket,1799.69,2,3599.38,5,1,359.94,3959.32
41742,41743,2023-08-03,West,Electronics,Laptop,953.56,2,1907.12,8,3,190.71,2097.83
41743,41744,2023-10-11,South,Food,Chicken,620.28,3,1860.84,10,2,186.08,2046.92
41744,41745,2023-07-30,East,Food,Eggs,1184.12,5,5920.599999999999,7,6,592.06,6512.66
41745,41746,2023-10-28,West,Food,Eggs,750.35,2,1500.7,10,5,150.07,1650.77
41746,41747,2023-08-01,North,Clothing,Jacket,993.16,3,2979.48,8,1,297.95,3277.43
41747,41748,2023-01-25,West,Electronics,Laptop,1104.95,3,3314.8500000000004,1,2,331.49,3646.34
41748,41749,2023-09-18,South,Clothing,Shoes,1388.35,2,2776.7,9,0,277.67,3054.37
41749,41750,2023-02-09,East,Food,Bread,395.28,2,790.56,2,3,79.06,869.62
41750,41751,2023-07-09,East,Food,Rice,1592.91,4,6371.64,7,6,637.16,7008.8
41751,41752,2023-06-28,North,Clothing,Pants,1698.11,3,5094.33,6,2,509.43,5603.76
41752,41753,2023-12-09,South,Food,Chicken,345.95,1,345.95,12,5,34.6,380.55
41753,41754,2023-09-16,West,Food,Chicken,985.18,5,4925.9,9,5,492.59,5418.49
41754,41755,2023-04-14,North,Furniture,Chair,657.04,1,657.04,4,4,65.7,722.74
41755,41756,2023-07-23,East,Food,Rice,454.2,2,908.4,7,6,90.84,999.24
41756,41757,2023-06-13,West,Clothing,Shoes,646.31,3,1938.93,6,1,193.89,2132.82
