OrderID,OrderDate,Region,Category,Product,Price,Quantity,Sales
41638,2023-09-24,East,Electronics,TV,1213.67,2,2427.34
41639,2023-01-13,West,Furniture,Table,1783.15,2,3566.3
41640,2023-04-29,West,Clothing,Shirt,1187.23,5,5936.15
41641,2023-11-01,South,Clothing,Pants,1538.62,3,4615.86
41642,2023-06-09,West,Furniture,Bed,1116.95,5,5584.75
41643,2023-07-07,East,Furniture,Sofa,1443.61,2,2887.22
41644,2023-01-20,West,Furniture,Table,1488.18,1,1488.18
41645,2023-10-12,North,Furniture,Bed,454.86,5,2274.3
41646,2023-06-02,South,Furniture,Bed,577.54,1,577.54
41647,2023-04-28,East,Clothing,Jacket,1696.96,1,1696.96
41648,2023-08-30,North,Food,Rice,1809.73,4,7238.92
41649,2023-06-05,East,Furniture,Sofa,1141.04,2,2282.08
41650,2023-05-31,South,Electronics,Headphones,672.08,2,1344.16
41651,2023-06-21,West,Food,Milk,1752.23,1,1752.23
41652,2023-12-16,South,Clothing,Shirt,1604.22,1,1604.22
41653,2023-12-13,South,Furniture,Chair,661.42,1,661.42
41654,2023-08-04,West,Electronics,Headphones,58.67,2,117.34
41655,2023-10-12,North,Clothing,Pants,907.37,5,4536.85
41656,2023-03-21,East,Food,Eggs,633.17,4,2532.68
41657,2023-07-15,North,Food,Bread,1641.17,3,4923.51
41658,2023-08-31,West,Electronics,Headphones,1539.83,3,4619.49
41659,2023-12-09,East,Furniture,Desk,1405.68,1,1405.68
41660,2023-12-22,West,Electronics,Laptop,749.25,4,2997.0
41661,2023-08-27,North,Electronics,Laptop,283.35,4,1133.4
41662,2023-01-20,South,Clothing,Shoes,658.7,3,1976.1000000000001
41663,2023-08-03,East,Electronics,Camera,1798.9,4,7195.6
41664,2023-09-09,West,Electronics,Headphones,1698.27,5,8491.35
41665,2023-09-22,East,Food,Bread,349.08,4,1396.32
41666,2023-01-12,East,Clothing,Shoes,1982.88,2,3965.76
41667,2023-10-16,North,Furniture,Chair,1264.84,1,1264.84
41668,2023-09-16,South,Food,Milk,373.62,4,1494.48
41669,2023-07-28,East,Electronics,Headphones,1410.13,4,5640.52
41670,2023-11-18,North,Furniture,Sofa,352.74,1,352.74
41671,2023-04-06,East,Clothing,Shoes,1473.22,2,2946.44
41672,2023-06-24,South,Food,Milk,1369.84,4,5479.36
41673,2023-01-03,East,Furniture,Chair,1785.95,4,7143.8
41674,2023-07-16,South,Electronics,Smartphone,1956.43,4,7825.72
41675,2023-03-28,North,Electronics,Smartphone,332.38,1,332.38
41676,2023-06-24,North,Furniture,Bed,1346.53,1,1346.53
41677,2023-04-29,South,Food,Eggs,593.37,3,1780.1100000000001
41678,2023-02-26,South,Furniture,Sofa,161.53,1,161.53
41679,2023-05-17,North,Electronics,Headphones,583.37,5,2916.85
41680,2023-02-23,South,Clothing,Jacket,172.68,2,345.36
41681,2023-08-01,South,Food,Eggs,1187.49,1,1187.49
41682,2023-07-25,West,Electronics,TV,16.54,4,66.16
41683,2023-04-13,East,Electronics,Camera,1238.33,5,6191.65
41684,2023-01-21,North,Furniture,Table,1423.04,1,1423.04
41685,2023-12-14,North,Electronics,Laptop,1747.73,5,8738.65
41686,2023-10-18,West,Food,Rice,303.33,1,303.33
41687,2023-06-16,South,Furniture,Chair,1600.41,3,4801.2300000000005
41688,2023-06-17,South,Clothing,Shoes,1724.89,1,1724.89
41689,2023-06-24,South,Electronics,Camera,1711.71,4,6846.84
41690,2023-10-06,North,Food,Milk,1752.83,1,1752.83
41691,2023-12-22,West,Food,Bread,1906.18,3,5718.54
41692,2023-06-13,East,Clothing,Dress,961.01,1,961.01
41693,2023-11-27,West,Food,Chicken,548.15,1,548.15
41694,2023-09-14,North,Food,Bread,1429.01,2,2858.02
41695,2023-09-26,East,Clothing,Pants,493.22,5,2466.1000000000004
41696,2023-04-10,South,Electronics,Smartphone,1020.11,1,1020.11
41697,2023-01-23,West,Food,Bread,1167.74,4,4670.96
41698,2023-03-17,West,Furniture,Table,1425.3,2,2850.6
41699,2023-08-31,North,Food,Bread,1513.92,3,4541.76
41700,2023-01-06,West,Furniture,Bed,1996.37,2,3992.74
41701,2023-05-22,East,Food,Bread,1832.62,1,1832.62
41702,2023-03-27,West,Electronics,Laptop,543.96,1,543.96
41703,2023-03-01,North,Food,Bread,1818.05,5,9090.25
41704,2023-02-23,West,Furniture,Chair,1834.06,2,3668.12
41705,2023-02-06,East,Food,Rice,1897.36,3,5692.08
41706,2023-03-11,East,Furniture,Table,1405.13,3,4215.39
41707,2023-06-29,North,Clothing,Pants,1193.94,1,1193.94
41708,2023-06-17,South,Food,Eggs,759.7,3,2279.1000000000004
41709,2023-10-22,North,Food,Rice,780.83,2,1561.66
41710,2023-02-03,South,Furniture,Table,1239.7,3,3719.1000000000004
41711,2023-03-26,East,Furniture,Desk,1584.6,5,7923.0
41712,2023-10-12,West,Electronics,Laptop,591.19,5,2955.9500000000003
41713,2023-06-11,West,Clothing,Shirt,1145.99,1,1145.99
41714,2023-08-06,East,Furniture,Table,928.57,2,1857.14
41715,2023-02-10,North,Electronics,Headphones,1136.43,5,5682.150000000001
41716,2023-01-27,West,Furniture,Table,1157.04,3,3471.12
41717,2023-08-18,North,Clothing,Shoes,1793.23,1,1793.23
41718,2023-07-24,West,Clothing,Shirt,132.15,5,660.75
41719,2023-03-02,South,Clothing,Jacket,1163.01,4,4652.04
41720,2023-03-29,West,Clothing,Shirt,1640.78,4,6563.12
41721,2023-01-18,South,Food,Rice,1177.6,5,5888.0
41722,2023-03-17,West,Clothing,Shirt,846.88,4,3387.52
41723,2023-03-06,West,Clothing,Shirt,590.7,5,2953.5
41724,2023-04-12,West,Electronics,Camera,1955.25,5,9776.25
41725,2023-03-19,West,Clothing,Shirt,288.62,2,577.24
41726,2023-07-01,West,Furniture,Table,648.63,1,648.63
41727,2023-07-20,North,Furniture,Chair,775.29,2,1550.58
41728,2023-08-23,South,Furniture,Desk,935.27,5,4676.35
41729,2023-09-29,South,Food,Bread,1087.07,3,3261.21
41730,2023-11-11,West,Furniture,Desk,1590.08,1,1590.08
41731,2023-06-15,North,Clothing,Shoes,1554.15,1,1554.15
41732,2023-11-28,North,Food,Rice,248.58,1,248.58
41733,2023-05-14,East,Clothing,Jacket,1327.38,1,1327.38
41734,2023-05-19,East,Electronics,Smartphone,1776.58,4,7106.32
41735,2023-03-26,North,Clothing,Shirt,91.15,3,273.45000000000005
41736,2023-01-19,East,Furniture,Table,1373.8,4,5495.2
41737,2023-06-12,South,Electronics,Laptop,911.63,5,4558.15
41738,2023-01-06,North,Electronics,Headphones,956.12,5,4780.6
41739,2023-03-27,East,Electronics,Smartphone,1981.22,1,1981.22
41740,2023-11-16,North,Electronics,Laptop,198.89,5,994.4499999999999
41741,2023-03-29,East,Food,Chicken,139.04,5,695.1999999999999
41742,2023-05-02,North,Clothing,Jacket,1799.69,2,3599.38
41743,2023-08-03,West,Electronics,Laptop,953.56,2,1907.12
41744,2023-10-11,South,Food,Chicken,620.28,3,1860.84
41745,2023-07-30,East,Food,Eggs,1184.12,5,5920.599999999999
41746,2023-10-28,West,Food,Eggs,750.35,2,1500.7
41747,2023-08-01,North,Clothing,Jacket,993.16,3,2979.48
41748,2023-01-25,West,Electronics,Laptop,1104.95,3,3314.8500000000004
41749,2023-09-18,South,Clothing,Shoes,1388.35,2,2776.7
41750,2023-02-09,East,Food,Bread,395.28,2,790.56
41751,2023-07-09,East,Food,Rice,1592.91,4,6371.64
41752,2023-06-28,North,Clothing,Pants,1698.11,3,5094.33
41753,2023-12-09,South,Food,Chicken,345.95,1,345.95
41754,2023-09-16,West,Food,Chicken,985.18,5,4925.9
41755,2023-04-14,North,Furniture,Chair,657.04,1,657.04
41756,2023-07-23,East,Food,Rice,454.2,2,908.4
41757,2023-06-13,West,Clothing,Shoes,646.31,3,1938.9299999999998
41758,2023-01-19,North,Electronics,Camera,1418.18,2,2836.36
41759,2023-04-03,West,Electronics,Smartphone,1961.5,5,9807.5
41760,2023-03-19,West,Clothing,Shoes,1752.68,5,8763.4
41761,2023-12-11,North,Clothing,Dress,100.67,5,503.35
41762,2023-12-23,West,Food,Rice,223.8,4,895.2
41763,2023-05-15,West,Clothing,Dress,821.81,1,821.81
41764,2023-07-16,South,Clothing,Dress,1841.02,5,9205.1
41765,2023-05-29,South,Food,Bread,68.67,5,343.35
41766,2023-08-04,East,Furniture,Bed,912.91,3,2738.73
41767,2023-02-17,South,Furniture,Chair,1993.84,2,3987.68
41768,2023-11-10,North,Food,Rice,680.47,2,1360.94
41769,2023-05-12,West,Furniture,Sofa,1884.23,4,7536.92
41770,2023-08-27,East,Furniture,Bed,1661.94,4,6647.76
41771,2023-11-27,South,Food,Bread,38.43,2,76.86
41772,2023-09-25,West,Furniture,Desk,502.24,3,1506.72
41773,2023-12-10,North,Clothing,Dress,373.57,2,747.14
41774,2023-06-16,West,Furniture,Bed,732.04,5,3660.2
41775,2023-06-20,North,Furniture,Table,1779.79,3,5339.37
41776,2023-01-02,West,Clothing,Shoes,154.93,2,309.86
41777,2023-01-22,East,Clothing,Shirt,367.61,5,1838.0500000000002
41778,2023-10-06,East,Electronics,Smartphone,116.04,4,464.16
41779,2023-06-18,South,Food,Chicken,1859.39,4,7437.56
41780,2023-03-02,South,Electronics,Headphones,252.21,1,252.21
41781,2023-08-09,West,Electronics,Headphones,1416.47,5,7082.35
41782,2023-06-01,West,Furniture,Sofa,800.27,2,1600.54
41783,2023-05-31,South,Clothing,Shoes,1286.39,5,6431.950000000001
41784,2023-06-13,South,Electronics,Laptop,893.64,4,3574.56
41785,2023-11-01,West,Food,Rice,184.6,1,184.6
41786,2023-10-28,West,Electronics,Laptop,140.72,4,562.88
41787,2023-01-01,West,Furniture,Bed,614.95,5,3074.75
41788,2023-01-03,East,Electronics,Smartphone,180.14,5,900.6999999999999
41789,2023-11-02,North,Clothing,Jacket,1221.58,4,4886.32
41790,2023-06-26,North,Clothing,Jacket,76.48,3,229.44
41791,2023-05-27,South,Food,Eggs,688.77,3,2066.31
41792,2023-11-20,East,Electronics,Smartphone,1280.68,5,6403.400000000001
41793,2023-03-27,West,Clothing,Pants,833.2,5,4166.0
41794,2023-12-23,West,Electronics,Smartphone,640.79,3,1922.37
41795,2023-07-03,South,Electronics,Smartphone,929.2,3,2787.6000000000004
41796,2023-12-16,South,Clothing,Shirt,684.4,1,684.4
41797,2023-07-05,East,Clothing,Dress,1645.88,4,6583.52
41798,2023-09-27,North,Furniture,Table,130.1,2,260.2
41799,2023-03-26,North,Furniture,Desk,991.36,5,4956.8
41800,2023-01-01,West,Food,Chicken,953.81,4,3815.24
41801,2023-12-05,South,Food,Rice,623.74,5,3118.7
41802,2023-08-10,East,Food,Chicken,1172.71,4,4690.84
41803,2023-05-15,West,Electronics,TV,1811.93,1,1811.93
41804,2023-07-14,North,Food,Chicken,71.62,5,358.1
41805,2023-03-13,North,Clothing,Shirt,334.06,3,1002.1800000000001
41806,2023-03-01,East,Food,Chicken,740.54,4,2962.16
41807,2023-06-28,West,Electronics,TV,1499.1,1,1499.1
41808,2023-01-12,East,Furniture,Sofa,1885.88,3,5657.64
41809,2023-08-16,West,Electronics,Camera,416.48,2,832.96
41810,2023-07-27,North,Clothing,Dress,658.28,5,3291.3999999999996
41811,2023-09-17,South,Food,Eggs,1229.26,3,3687.7799999999997
41812,2023-07-12,South,Food,Chicken,1051.14,4,4204.56
41813,2023-04-07,North,Clothing,Shoes,969.58,3,2908.7400000000002
41814,2023-05-13,South,Food,Milk,645.87,4,2583.48
41815,2023-01-28,South,Furniture,Chair,1114.45,5,5572.25
41816,2023-09-03,West,Electronics,Headphones,1341.65,1,1341.65
41817,2023-04-13,East,Electronics,TV,1901.7,4,7606.8
41818,2023-04-12,West,Clothing,Shirt,131.92,4,527.68
41819,2023-01-11,East,Furniture,Desk,727.53,1,727.53
41820,2023-04-17,East,Clothing,Jacket,949.94,3,2849.82
41821,2023-01-14,South,Clothing,Jacket,1125.1,2,2250.2
41822,2023-03-28,East,Furniture,Desk,1307.33,3,3921.99
41823,2023-06-06,East,Clothing,Shoes,143.21,1,143.21
41824,2023-07-05,North,Electronics,Camera,1304.38,1,1304.38
41825,2023-03-10,East,Food,Eggs,1273.83,3,3821.49
41826,2023-09-12,North,Electronics,Headphones,759.16,1,759.16
41827,2023-12-17,West,Food,Rice,1637.28,1,1637.28
41828,2023-01-23,South,Food,Chicken,169.98,5,849.9
41829,2023-05-08,East,Electronics,Laptop,1383.95,3,4151.85
41830,2023-03-06,North,Clothing,Shoes,625.88,5,3129.4
41831,2023-04-21,West,Furniture,Sofa,1432.93,4,5731.72
41832,2023-09-09,West,Food,Rice,357.89,2,715.78
41833,2023-11-30,West,Furniture,Bed,1342.85,5,6714.25
41834,2023-01-03,North,Furniture,Table,1217.42,4,4869.68
41835,2023-06-25,North,Food,Rice,94.69,4,378.76
41836,2023-11-17,South,Furniture,Desk,624.74,2,1249.48
41837,2023-01-24,East,Furniture,Table,1285.92,3,3857.76
41838,2023-05-03,West,Clothing,Shoes,859.67,3,2579.0099999999998
41839,2023-08-01,South,Furniture,Chair,1827.93,2,3655.86
41840,2023-03-01,North,Electronics,TV,173.16,2,346.32
41841,2023-05-22,South,Food,Bread,550.48,3,1651.44
41842,2023-03-14,West,Clothing,Jacket,1767.65,5,8838.25
41843,2023-09-11,West,Electronics,TV,178.15,3,534.45
41844,2023-01-08,South,Furniture,Desk,1409.29,4,5637.16
41845,2023-07-07,West,Furniture,Sofa,773.83,5,3869.15
41846,2023-01-26,North,Electronics,Camera,146.16,1,146.16
41847,2023-11-04,West,Electronics,Smartphone,1075.02,2,2150.04
41848,2023-12-29,East,Clothing,Jacket,1945.37,1,1945.37
41849,2023-07-11,East,Furniture,Table,1529.18,3,4587.54
41850,2023-11-06,West,Furniture,Chair,1069.37,5,5346.849999999999
41851,2023-10-20,South,Furniture,Desk,1013.09,5,5065.45
41852,2023-03-09,West,Electronics,Camera,1672.35,1,1672.35
41853,2023-10-15,East,Furniture,Bed,1398.48,3,4195.4400000000005
41854,2023-09-03,North,Food,Eggs,468.64,2,937.28
41855,2023-01-11,East,Food,Chicken,1189.45,1,1189.45
41856,2023-01-08,West,Clothing,Shoes,1018.6,5,5093.0
41857,2023-09-08,West,Clothing,Pants,582.15,5,2910.75
41858,2023-07-16,South,Electronics,Camera,1473.49,5,7367.45
41859,2023-07-22,West,Food,Milk,1914.05,3,5742.15
41860,2023-10-13,West,Electronics,Camera,1756.68,2,3513.36
41861,2023-07-24,North,Clothing,Dress,1157.44,4,4629.76
41862,2023-08-02,North,Electronics,Headphones,1505.47,3,4516.41
41863,2023-01-28,North,Electronics,Smartphone,1192.58,5,5962.9
41864,2023-04-04,South,Furniture,Table,1082.77,1,1082.77
41865,2023-03-13,South,Clothing,Dress,156.67,5,783.3499999999999
41866,2023-03-18,East,Furniture,Table,1107.91,2,2215.82
41867,2023-11-17,South,Clothing,Jacket,1452.46,3,4357.38
41868,2023-03-24,North,Furniture,Table,1120.87,3,3362.6099999999997
41869,2023-02-09,South,Clothing,Shirt,1224.28,3,3672.84
41870,2023-06-03,West,Clothing,Pants,247.2,1,247.2
41871,2023-04-27,South,Food,Eggs,209.91,2,419.82
41872,2023-09-06,West,Clothing,Pants,931.85,5,4659.25
41873,2023-10-04,East,Electronics,TV,82.96,5,414.79999999999995
41874,2023-12-19,West,Food,Bread,1707.17,3,5121.51
41875,2023-03-04,North,Furniture,Bed,62.18,2,124.36
41876,2023-02-12,East,Electronics,Camera,124.37,1,124.37
41877,2023-03-06,East,Electronics,Camera,1497.09,2,2994.18
41878,2023-05-06,East,Clothing,Dress,635.38,5,3176.9
41879,2023-10-24,North,Clothing,Shirt,1130.66,2,2261.32
41880,2023-05-28,West,Electronics,Laptop,57.21,2,114.42
41881,2023-10-02,East,Food,Eggs,589.38,1,589.38
41882,2023-09-06,North,Electronics,Laptop,1089.95,5,5449.75
41883,2023-05-29,East,Electronics,Headphones,433.82,1,433.82
41884,2023-06-12,East,Clothing,Jacket,1298.16,1,1298.16
41885,2023-07-31,North,Clothing,Shoes,1515.0,1,1515.0
41886,2023-04-16,South,Clothing,Shoes,696.53,5,3482.6499999999996
41887,2023-12-21,East,Furniture,Table,580.46,4,2321.84
41888,2023-09-04,South,Electronics,Camera,1338.0,3,4014.0
41889,2023-08-02,East,Electronics,Headphones,1347.02,1,1347.02
41890,2023-06-11,South,Furniture,Desk,434.28,4,1737.12
41891,2023-02-11,West,Electronics,TV,378.5,5,1892.5
41892,2023-10-29,South,Electronics,Camera,1941.64,2,3883.28
41893,2023-08-26,South,Electronics,Laptop,1438.37,5,7191.849999999999
41894,2023-12-06,South,Food,Rice,495.24,1,495.24
41895,2023-10-09,South,Furniture,Chair,1322.43,1,1322.43
41896,2023-08-18,West,Furniture,Table,447.97,1,447.97
41897,2023-06-18,North,Electronics,Smartphone,1644.81,1,1644.81
41898,2023-03-09,South,Clothing,Shoes,1235.18,2,2470.36
41899,2023-08-11,North,Electronics,Laptop,643.0,1,643.0
41900,2023-11-11,East,Electronics,Laptop,830.21,4,3320.84
41901,2023-10-21,North,Food,Rice,1888.93,1,1888.93
41902,2023-04-04,South,Food,Milk,1158.54,5,5792.7
41903,2023-03-14,North,Clothing,Shirt,1120.1,2,2240.2
41904,2023-10-08,West,Food,Eggs,507.08,1,507.08
41905,2023-07-03,West,Electronics,Smartphone,748.48,5,3742.4
41906,2023-06-24,South,Electronics,Headphones,1732.34,4,6929.36
41907,2023-10-10,North,Food,Chicken,1106.32,3,3318.96
41908,2023-08-14,East,Food,Milk,1408.11,4,5632.44
41909,2023-08-26,West,Furniture,Chair,772.08,1,772.08
41910,2023-03-24,South,Electronics,Headphones,1784.04,4,7136.16
41911,2023-11-06,West,Clothing,Pants,738.74,2,1477.48
41912,2023-04-18,South,Food,Rice,530.75,5,2653.75
41913,2023-11-10,North,Food,Bread,1375.71,4,5502.84
41914,2023-12-14,North,Furniture,Table,1599.08,3,4797.24
41915,2023-05-30,North,Furniture,Desk,504.04,1,504.04
41916,2023-12-29,North,Food,Eggs,929.14,4,3716.56
41917,2023-11-21,North,Clothing,Shoes,442.76,1,442.76
41918,2023-10-19,South,Clothing,Pants,767.14,5,3835.7
41919,2023-09-30,West,Food,Bread,1140.43,5,5702.150000000001
41920,2023-06-05,East,Furniture,Desk,1706.8,3,5120.4
41921,2023-10-27,West,Electronics,Smartphone,770.08,1,770.08
41922,2023-10-12,North,Electronics,Smartphone,923.54,1,923.54
41923,2023-07-24,West,Furniture,Desk,197.41,5,987.05
41924,2023-12-23,West,Electronics,Smartphone,877.52,4,3510.08
41925,2023-12-24,South,Furniture,Chair,1448.86,3,4346.58
41926,2023-05-11,East,Clothing,Shoes,1117.07,1,1117.07
41927,2023-04-21,East,Electronics,Laptop,1777.46,5,8887.3
41928,2023-08-17,North,Food,Bread,1159.79,4,4639.16
41929,2023-12-23,South,Food,Chicken,1099.06,1,1099.06
41930,2023-12-02,South,Electronics,Smartphone,1310.95,4,5243.8
41931,2023-12-11,South,Food,Rice,1600.53,1,1600.53
41932,2023-03-23,South,Furniture,Desk,64.47,2,128.94
41933,2023-03-22,South,Furniture,Sofa,1433.35,3,4300.049999999999
41934,2023-01-11,East,Food,Bread,350.47,4,1401.88
41935,2023-05-11,East,Electronics,Headphones,131.14,2,262.28
41936,2023-07-03,West,Electronics,Camera,1287.42,1,1287.42
41937,2023-01-31,East,Electronics,Headphones,1504.34,4,6017.36
41938,2023-12-18,South,Clothing,Dress,1156.93,2,2313.86
41939,2023-12-10,West,Electronics,Headphones,1013.62,5,5068.1
41940,2023-10-30,East,Electronics,Laptop,589.62,1,589.62
41941,2023-12-11,West,Furniture,Sofa,333.38,1,333.38
41942,2023-07-22,East,Clothing,Jacket,1083.45,1,1083.45
41943,2023-06-01,North,Furniture,Chair,1520.07,5,7600.349999999999
41944,2023-10-11,East,Food,Milk,704.05,2,1408.1
41945,2023-04-20,West,Food,Milk,501.65,4,2006.6
41946,2023-11-08,North,Electronics,Headphones,1047.05,5,5235.25
41947,2023-10-14,South,Clothing,Shirt,140.59,2,281.18
41948,2023-07-19,West,Food,Bread,1811.05,5,9055.25
41949,2023-01-29,South,Electronics,Headphones,1275.13,3,3825.3900000000003
41950,2023-03-23,South,Clothing,Shoes,959.77,2,1919.54
41951,2023-11-27,West,Food,Rice,1020.6,1,1020.6
41952,2023-04-02,South,Food,Eggs,1143.62,4,4574.48
41953,2023-03-07,West,Clothing,Dress,1955.88,2,3911.76
41954,2023-05-13,West,Clothing,Shoes,616.1,5,3080.5
41955,2023-05-17,East,Clothing,Shoes,161.82,1,161.82
41956,2023-10-20,North,Clothing,Shoes,1802.07,2,3604.14
41957,2023-12-08,South,Food,Rice,1896.39,3,5689.17
41958,2023-07-11,South,Clothing,Jacket,1241.32,2,2482.64
41959,2023-01-21,North,Furniture,Bed,1294.94,4,5179.76
41960,2023-02-08,North,Furniture,Table,378.86,2,757.72
41961,2023-10-17,North,Food,Eggs,18.25,1,18.25
41962,2023-12-09,North,Food,Milk,1266.0,1,1266.0
41963,2023-12-23,North,Electronics,Smartphone,1543.62,1,1543.62
41964,2023-08-23,East,Food,Eggs,136.21,3,408.63
41965,2023-04-09,West,Clothing,Pants,1651.21,2,3302.42
41966,2023-08-19,North,Clothing,Shirt,959.26,3,2877.7799999999997
41967,2023-10-06,East,Food,Rice,1661.56,2,3323.12
41968,2023-02-05,North,Furniture,Bed,217.1,1,217.1
41969,2023-11-22,North,Electronics,Laptop,1269.32,3,3807.96
41970,2023-11-29,South,Food,Chicken,1399.95,5,6999.75
41971,2023-10-30,South,Food,Chicken,1054.41,3,3163.2300000000005
41972,2023-04-18,South,Electronics,Laptop,1313.92,5,6569.6
41973,2023-04-23,South,Furniture,Bed,1171.37,2,2342.74
41974,2023-02-26,West,Food,Eggs,827.45,5,4137.25
41975,2023-10-18,West,Furniture,Desk,1563.8,5,7819.0
41976,2023-05-15,South,Clothing,Shoes,1888.16,5,9440.800000000001
41977,2023-10-11,South,Furniture,Desk,1478.01,1,1478.01
41978,2023-11-25,North,Clothing,Pants,431.86,4,1727.44
41979,2023-05-15,North,Electronics,Headphones,1384.72,5,6923.6
41980,2023-10-21,South,Food,Milk,1299.63,2,2599.26
41981,2023-12-04,South,Clothing,Dress,99.14,3,297.42
41982,2023-10-15,South,Furniture,Chair,1584.87,1,1584.87
41983,2023-02-04,North,Food,Rice,1175.29,1,1175.29
41984,2023-10-02,South,Clothing,Jacket,1777.14,2,3554.28
41985,2023-08-18,South,Clothing,Jacket,1466.45,3,4399.35
41986,2023-06-20,West,Furniture,Desk,353.6,1,353.6
41987,2023-03-17,West,Clothing,Dress,1734.68,1,1734.68
41988,2023-03-07,North,Electronics,Smartphone,1006.8,3,3020.3999999999996
41989,2023-03-18,West,Clothing,Pants,386.91,5,1934.5500000000002
41990,2023-03-22,North,Furniture,Bed,647.92,3,1943.7599999999998
41991,2023-07-27,East,Food,Milk,341.04,3,1023.1200000000001
41992,2023-05-17,South,Furniture,Chair,1266.78,5,6333.9
41993,2023-07-19,North,Furniture,Chair,1332.27,4,5329.08
41994,2023-11-17,West,Food,Milk,1538.84,2,3077.68
41995,2023-11-02,East,Clothing,Dress,561.8,1,561.8
41996,2023-08-03,West,Electronics,Camera,239.56,1,239.56
41997,2023-09-05,North,Furniture,Chair,201.55,4,806.2
41998,2023-07-11,East,Furniture,Desk,1934.22,2,3868.44
41999,2023-03-01,West,Electronics,TV,639.7,5,3198.5
42000,2023-09-11,East,Furniture,Desk,569.99,1,569.99
42001,2023-07-29,South,Food,Bread,970.83,2,1941.66
42002,2023-08-13,South,Clothing,Shoes,1911.38,4,7645.52
42003,2023-02-16,East,Food,Milk,1876.27,4,7505.08
42004,2023-01-18,West,Furniture,Table,1462.22,3,4386.66
42005,2023-02-22,West,Food,Chicken,716.33,5,3581.65
42006,2023-12-31,West,Furniture,Sofa,478.68,5,2393.4
42007,2023-03-06,South,Clothing,Jacket,105.79,3,317.37
42008,2023-09-05,North,Food,Chicken,485.59,4,1942.36
42009,2023-04-19,North,Food,Rice,112.3,1,112.3
42010,2023-03-21,East,Electronics,Laptop,1326.11,5,6630.549999999999
42011,2023-06-08,West,Electronics,TV,851.2,5,4256.0
42012,2023-11-13,East,Furniture,Sofa,1578.05,3,4734.15
42013,2023-01-27,North,Food,Chicken,881.45,3,2644.3500000000004
42014,2023-08-28,North,Clothing,Shoes,806.94,5,4034.7000000000003
42015,2023-07-16,West,Clothing,Jacket,1699.54,1,1699.54
42016,2023-03-25,East,Electronics,Camera,1170.86,3,3512.58
42017,2023-04-28,West,Electronics,Smartphone,1888.71,3,5666.13
42018,2023-07-24,North,Electronics,Smartphone,619.73,3,1859.19
42019,2023-02-08,North,Clothing,Pants,1282.15,5,6410.75
42020,2023-11-21,West,Clothing,Pants,1780.03,1,1780.03
42021,2023-10-21,East,Clothing,Jacket,1149.86,5,5749.299999999999
42022,2023-04-07,South,Furniture,Sofa,525.54,4,2102.16
42023,2023-05-28,West,Food,Milk,777.53,3,2332.59
42024,2023-06-02,North,Furniture,Table,1236.28,2,2472.56
42025,2023-12-27,South,Food,Rice,489.63,1,489.63
42026,2023-06-22,West,Food,Rice,988.87,3,2966.61
42027,2023-01-19,South,Food,Rice,1422.94,3,4268.82
42028,2023-12-08,West,Electronics,Laptop,853.61,2,1707.22
42029,2023-10-19,North,Food,Rice,998.43,5,4992.15
42030,2023-10-06,West,Electronics,Camera,1076.93,5,5384.650000000001
42031,2023-08-27,South,Food,Eggs,1937.8,5,9689.0
42032,2023-04-26,East,Furniture,Table,1358.75,5,6793.75
42033,2023-10-05,North,Furniture,Desk,1416.92,2,2833.84
42034,2023-09-12,North,Food,Rice,891.55,2,1783.1
42035,2023-02-02,South,Furniture,Desk,251.94,1,251.94
42036,2023-11-29,West,Furniture,Sofa,1017.97,2,2035.94
42037,2023-08-23,West,Food,Bread,1073.06,2,2146.12
42038,2023-01-27,West,Food,Chicken,38.92,2,77.84
42039,2023-03-09,North,Electronics,Smartphone,729.6,4,2918.4
42040,2023-10-11,North,Furniture,Sofa,705.3,4,2821.2
42041,2023-01-11,South,Furniture,Sofa,1751.72,1,1751.72
42042,2023-01-31,West,Food,Eggs,1541.57,5,7707.849999999999
42043,2023-09-16,West,Clothing,Dress,167.33,2,334.66
42044,2023-12-09,South,Electronics,TV,1397.24,1,1397.24
42045,2023-10-04,North,Electronics,Headphones,1125.34,2,2250.68
42046,2023-11-26,North,Clothing,Jacket,1228.19,4,4912.76
42047,2023-01-11,East,Electronics,Laptop,98.25,2,196.5
42048,2023-03-10,East,Electronics,Smartphone,681.02,5,3405.1
42049,2023-05-22,West,Furniture,Desk,40.45,3,121.35000000000001
42050,2023-03-09,North,Furniture,Table,562.24,4,2248.96
42051,2023-03-24,West,Food,Milk,1715.43,1,1715.43
42052,2023-02-13,North,Food,Eggs,1505.77,4,6023.08
42053,2023-08-05,East,Electronics,TV,1352.11,2,2704.22
42054,2023-10-13,South,Clothing,Dress,1965.68,2,3931.36
42055,2023-07-02,North,Food,Rice,196.91,4,787.64
42056,2023-01-25,East,Food,Milk,336.4,1,336.4
42057,2023-03-29,East,Clothing,Dress,1236.26,5,6181.3
42058,2023-05-18,North,Electronics,TV,1418.0,5,7090.0
42059,2023-03-04,West,Electronics,Headphones,1626.67,4,6506.68
42060,2023-07-31,North,Food,Eggs,1662.59,3,4987.7699999999995
42061,2023-10-05,East,Electronics,Smartphone,588.21,2,1176.42
42062,2023-11-05,North,Electronics,TV,1064.18,3,3192.54
42063,2023-01-25,South,Food,Bread,1777.22,1,1777.22
42064,2023-09-05,West,Food,Chicken,1415.42,2,2830.84
