transaction_id,customer_id,product_id,sale_date,quantity,unit_price,total_amount,region,sales_rep
TXN_007636,CUST_0727,PROD_233,2023-10-10,1,494.87,494.87,West,REP_23
TXN_007637,CUST_1190,PROD_149,2023-03-23,4,235.27,941.08,South,REP_07
TXN_007638,CUST_0602,PROD_162,2023-04-08,5,21.59,107.95,South,REP_05
TXN_007639,CUST_0525,PROD_093,2023-03-27,2,375.47,750.94,South,REP_43
TXN_007640,CUST_1414,PROD_484,2023-02-10,6,186.38,1118.28,South,REP_04
TXN_007641,CUST_0458,PROD_382,2023-12-04,6,36.82,220.92,West,REP_35
TXN_007642,CUST_1004,PROD_414,2023-09-05,4,18.45,73.8,South,REP_35
TXN_007643,CUST_1787,PROD_185,2023-12-10,8,499.71,3997.68,West,REP_17
TXN_007644,CUST_1522,PROD_054,2023-01-09,3,109.96,329.88,West,REP_24
TXN_007645,CUST_1187,PROD_067,2023-11-27,7,66.48,465.36,South,REP_16
TXN_007646,CUST_1495,PROD_211,2023-08-15,8,92.56,740.48,South,REP_30
TXN_007647,CUST_0235,PROD_238,2023-02-26,3,77.72,233.16,South,REP_26
TXN_007648,CUST_0974,PROD_234,2023-08-13,5,490.74,2453.7,East,REP_01
TXN_007649,CUST_1374,PROD_215,2023-06-09,10,164.38,1643.8,North,REP_31
TXN_007650,CUST_0435,PROD_089,2023-07-15,7,455.36,3187.52,East,REP_48
TXN_007651,CUST_1946,PROD_323,2023-05-21,7,353.46,2474.22,East,REP_07
TXN_007652,CUST_1575,PROD_351,2023-02-15,8,494.49,3955.92,East,REP_13
TXN_007653,CUST_1647,PROD_417,2023-08-31,4,375.06,1500.24,North,REP_33
TXN_007654,CUST_0860,PROD_089,2023-02-12,7,72.27,505.89,North,REP_01
TXN_007655,CUST_1269,PROD_249,2023-05-15,7,151.3,1059.1,North,REP_11
TXN_007656,CUST_1457,PROD_159,2023-03-11,8,128.25,1026.0,South,REP_17
TXN_007657,CUST_1610,PROD_118,2023-06-09,6,221.06,1326.36,North,REP_36
TXN_007658,CUST_1112,PROD_438,2023-11-15,1,353.63,353.63,West,REP_37
TXN_007659,CUST_0691,PROD_377,2023-01-11,5,322.99,1614.95,West,REP_49
TXN_007660,CUST_1454,PROD_059,2023-07-01,5,231.85,1159.25,West,REP_48
TXN_007661,CUST_1162,PROD_039,2023-06-23,8,250.05,2000.4,North,REP_49
TXN_007662,CUST_1000,PROD_283,2023-08-06,9,124.41,1119.69,North,REP_43
TXN_007663,CUST_0968,PROD_001,2023-11-29,5,161.93,809.65,East,REP_25
TXN_007664,CUST_1190,PROD_414,2023-01-09,1,489.95,489.95,North,REP_10
TXN_007665,CUST_1852,PROD_439,2023-07-27,9,417.41,3756.69,West,REP_03
TXN_007666,CUST_0876,PROD_143,2023-09-04,5,315.94,1579.7,North,REP_46
TXN_007667,CUST_1820,PROD_490,2023-02-28,9,296.46,2668.14,West,REP_31
TXN_007668,CUST_1641,PROD_059,2023-05-10,6,422.98,2537.88,North,REP_08
TXN_007669,CUST_0293,PROD_471,2023-09-15,10,32.8,328.0,South,REP_45
TXN_007670,CUST_1124,PROD_251,2023-02-27,4,146.18,584.72,South,REP_36
TXN_007671,CUST_1974,PROD_017,2023-03-31,8,366.68,2933.44,East,REP_32
TXN_007672,CUST_1598,PROD_295,2023-10-17,6,455.34,2732.04,West,REP_44
TXN_007673,CUST_0192,PROD_339,2023-02-14,4,350.75,1403.0,South,REP_11
TXN_007674,CUST_1799,PROD_075,2023-02-12,4,64.99,259.96,East,REP_37
TXN_007675,CUST_1621,PROD_116,2023-01-24,2,496.87,993.74,North,REP_29
TXN_007676,CUST_1190,PROD_207,2023-01-13,5,446.35,2231.75,North,REP_25
TXN_007677,CUST_1249,PROD_397,2023-02-27,10,489.77,4897.7,South,REP_31
TXN_007678,CUST_1863,PROD_468,2023-02-13,7,321.06,2247.42,East,REP_09
TXN_007679,CUST_1363,PROD_401,2023-10-19,10,249.2,2492.0,East,REP_33
TXN_007680,CUST_1398,PROD_116,2023-08-17,8,402.51,3220.08,East,REP_10
TXN_007681,CUST_0328,PROD_059,2023-01-12,4,155.13,620.52,East,REP_24
TXN_007682,CUST_1714,PROD_436,2023-06-16,6,195.4,1172.4,West,REP_06
TXN_007683,CUST_1020,PROD_044,2023-04-14,2,405.85,811.7,East,REP_35
TXN_007684,CUST_0077,PROD_296,2023-11-16,8,177.96,1423.68,North,REP_01
TXN_007685,CUST_1470,PROD_232,2023-04-07,8,202.93,1623.44,North,REP_12
TXN_007686,CUST_1924,PROD_422,2023-08-17,8,323.56,2588.48,South,REP_03
TXN_007687,CUST_0958,PROD_216,2023-08-19,9,238.93,2150.37,West,REP_30
TXN_007688,CUST_0980,PROD_200,2023-02-01,10,169.16,1691.6,West,REP_43
TXN_007689,CUST_0102,PROD_297,2023-11-25,7,472.22,3305.54,West,REP_14
TXN_007690,CUST_0287,PROD_014,2023-02-08,3,232.15,696.45,West,REP_49
TXN_007691,CUST_1152,PROD_456,2023-08-25,3,273.64,820.92,North,REP_21
TXN_007692,CUST_0739,PROD_499,2023-05-30,10,90.63,906.3,East,REP_39
TXN_007693,CUST_1874,PROD_125,2023-12-09,10,394.92,3949.2,South,REP_09
TXN_007694,CUST_0012,PROD_161,2023-01-04,1,150.42,150.42,South,REP_14
TXN_007695,CUST_0708,PROD_161,2023-08-01,8,39.8,318.4,West,REP_44
TXN_007696,CUST_1998,PROD_041,2023-12-29,4,216.73,866.92,North,REP_05
TXN_007697,CUST_0315,PROD_087,2023-12-11,3,78.37,235.11,South,REP_18
TXN_007698,CUST_0044,PROD_344,2023-05-26,7,17.17,120.19,North,REP_36
TXN_007699,CUST_1338,PROD_440,2023-10-28,8,274.5,2196.0,North,REP_12
TXN_007700,CUST_0594,PROD_386,2023-05-23,8,377.83,3022.64,West,REP_23
TXN_007701,CUST_0762,PROD_266,2023-11-21,9,232.37,2091.33,North,REP_01
TXN_007702,CUST_1177,PROD_407,2023-09-30,4,389.19,1556.76,North,REP_45
TXN_007703,CUST_0923,PROD_258,2023-09-11,3,35.11,105.33,East,REP_22
TXN_007704,CUST_0445,PROD_349,2023-08-12,5,49.95,249.75,East,REP_06
TXN_007705,CUST_0249,PROD_407,2023-05-09,1,181.79,181.79,North,REP_04
TXN_007706,CUST_0007,PROD_087,2023-10-05,10,75.99,759.9,South,REP_32
TXN_007707,CUST_1223,PROD_345,2023-07-18,3,447.82,1343.46,East,REP_41
TXN_007708,CUST_1636,PROD_028,2023-11-10,7,110.96,776.72,West,REP_20
TXN_007709,CUST_0987,PROD_194,2023-05-22,2,405.6,811.2,North,REP_49
TXN_007710,CUST_0838,PROD_477,2023-09-25,1,457.8,457.8,East,REP_22
TXN_007711,CUST_0115,PROD_187,2023-10-15,2,329.91,659.82,North,REP_26
TXN_007712,CUST_0535,PROD_409,2023-03-08,5,21.22,106.1,South,REP_14
TXN_007713,CUST_0744,PROD_231,2023-03-22,6,475.08,2850.48,East,REP_01
TXN_007714,CUST_0300,PROD_148,2023-11-29,7,440.57,3083.99,South,REP_10
TXN_007715,CUST_0807,PROD_255,2023-05-11,3,250.09,750.27,North,REP_23
TXN_007716,CUST_0881,PROD_464,2023-07-20,8,103.31,826.48,East,REP_28
TXN_007717,CUST_0730,PROD_294,2023-01-24,9,103.7,933.3,North,REP_47
TXN_007718,CUST_1015,PROD_219,2023-01-15,9,156.35,1407.15,West,REP_31
TXN_007719,CUST_1398,PROD_440,2023-09-19,4,437.0,1748.0,South,REP_41
TXN_007720,CUST_0741,PROD_083,2023-10-21,4,54.73,218.92,West,REP_28
TXN_007721,CUST_1285,PROD_012,2023-07-10,9,441.79,3976.11,South,REP_06
TXN_007722,CUST_0678,PROD_436,2023-07-17,8,327.2,2617.6,West,REP_12
TXN_007723,CUST_0447,PROD_140,2023-02-18,9,21.52,193.68,West,REP_26
TXN_007724,CUST_0719,PROD_327,2023-01-12,6,203.39,1220.34,South,REP_28
TXN_007725,CUST_0657,PROD_097,2023-10-24,5,181.23,906.15,West,REP_10
TXN_007726,CUST_0524,PROD_450,2023-02-10,9,82.73,744.57,North,REP_29
TXN_007727,CUST_0706,PROD_268,2023-01-30,7,155.46,1088.22,North,REP_33
TXN_007728,CUST_1786,PROD_052,2023-11-01,4,479.74,1918.96,East,REP_11
TXN_007729,CUST_1259,PROD_141,2023-05-04,2,56.82,113.64,East,REP_27
TXN_007730,CUST_1979,PROD_057,2023-05-07,2,179.85,359.7,East,REP_24
TXN_007731,CUST_0139,PROD_249,2023-06-05,5,472.8,2364.0,South,REP_23
TXN_007732,CUST_0100,PROD_496,2023-08-26,7,179.31,1255.17,North,REP_43
TXN_007733,CUST_1356,PROD_351,2023-07-11,4,429.47,1717.88,East,REP_08
TXN_007734,CUST_1454,PROD_439,2023-10-09,5,391.35,1956.75,East,REP_48
TXN_007735,CUST_1274,PROD_490,2023-12-16,4,276.08,1104.32,East,REP_12
TXN_007736,CUST_0639,PROD_250,2023-11-21,2,135.13,270.26,South,REP_23
TXN_007737,CUST_1937,PROD_124,2023-10-17,7,71.6,501.2,North,REP_46
TXN_007738,CUST_1607,PROD_342,2023-01-14,10,148.58,1485.8,South,REP_27
TXN_007739,CUST_1898,PROD_055,2023-05-04,2,142.47,284.94,East,REP_49
TXN_007740,CUST_0942,PROD_166,2023-02-06,2,385.32,770.64,South,REP_35
TXN_007741,CUST_1067,PROD_447,2023-01-10,6,326.8,1960.8,West,REP_12
TXN_007742,CUST_1855,PROD_283,2023-11-28,9,208.26,1874.34,North,REP_19
TXN_007743,CUST_0663,PROD_288,2023-11-01,5,114.5,572.5,West,REP_01
TXN_007744,CUST_1707,PROD_441,2023-06-12,2,472.0,944.0,East,REP_01
TXN_007745,CUST_1160,PROD_432,2023-06-02,1,251.31,251.31,North,REP_46
TXN_007746,CUST_1262,PROD_384,2023-04-11,5,472.73,2363.65,West,REP_16
TXN_007747,CUST_0478,PROD_172,2023-02-21,10,91.45,914.5,East,REP_27
TXN_007748,CUST_1315,PROD_103,2023-05-14,4,90.11,360.44,West,REP_49
TXN_007749,CUST_1571,PROD_494,2023-02-27,2,341.02,682.04,South,REP_47
TXN_007750,CUST_0810,PROD_455,2023-06-16,1,312.43,312.43,East,REP_06
TXN_007751,CUST_1699,PROD_372,2023-10-11,2,457.49,914.98,South,REP_11
TXN_007752,CUST_1075,PROD_185,2023-05-16,10,64.23,642.3,North,REP_45
TXN_007753,CUST_1392,PROD_263,2023-08-11,5,149.75,748.75,West,REP_33
TXN_007754,CUST_1860,PROD_129,2023-02-06,6,109.46,656.76,West,REP_43
TXN_007755,CUST_0972,PROD_455,2023-11-05,7,321.62,2251.34,South,REP_37
TXN_007756,CUST_0386,PROD_429,2023-08-20,5,282.91,1414.55,North,REP_25
TXN_007757,CUST_1881,PROD_135,2023-07-28,1,466.29,466.29,West,REP_03
TXN_007758,CUST_0882,PROD_446,2023-02-05,10,20.95,209.5,North,REP_25
TXN_007759,CUST_0524,PROD_049,2023-12-24,6,401.11,2406.66,North,REP_18
TXN_007760,CUST_1341,PROD_406,2023-09-21,4,109.83,439.32,North,REP_33
TXN_007761,CUST_0948,PROD_365,2023-06-04,4,277.39,1109.56,West,REP_37
TXN_007762,CUST_0059,PROD_279,2023-05-19,9,354.0,3186.0,East,REP_34
TXN_007763,CUST_0755,PROD_229,2023-12-10,3,309.69,929.07,East,REP_18
TXN_007764,CUST_0837,PROD_190,2023-06-10,10,74.39,743.9,South,REP_39
TXN_007765,CUST_0606,PROD_371,2023-10-19,4,183.55,734.2,West,REP_06
TXN_007766,CUST_1319,PROD_298,2023-03-30,2,271.64,543.28,North,REP_47
TXN_007767,CUST_1366,PROD_384,2023-04-24,4,409.58,1638.32,South,REP_14
TXN_007768,CUST_0223,PROD_448,2023-01-16,8,205.45,1643.6,East,REP_44
TXN_007769,CUST_1325,PROD_437,2023-08-16,4,112.28,449.12,South,REP_35
TXN_007770,CUST_0104,PROD_181,2023-09-16,6,33.69,202.14,South,REP_50
TXN_007771,CUST_1839,PROD_365,2023-01-11,4,186.86,747.44,South,REP_04
TXN_007772,CUST_1199,PROD_279,2023-03-24,5,106.47,532.35,South,REP_48
TXN_007773,CUST_1437,PROD_010,2023-03-18,7,219.29,1535.03,West,REP_07
TXN_007774,CUST_1673,PROD_344,2023-12-29,2,221.34,442.68,East,REP_11
TXN_007775,CUST_1947,PROD_222,2023-09-14,2,105.26,210.52,North,REP_17
TXN_007776,CUST_0868,PROD_396,2023-09-27,9,25.31,227.79,South,REP_35
TXN_007777,CUST_1628,PROD_254,2023-01-18,4,77.81,311.24,North,REP_27
TXN_007778,CUST_1734,PROD_097,2023-07-02,5,347.86,1739.3,South,REP_09
TXN_007779,CUST_1369,PROD_155,2023-02-21,6,91.44,548.64,West,REP_37
TXN_007780,CUST_0251,PROD_371,2023-04-13,2,324.23,648.46,East,REP_22
TXN_007781,CUST_0941,PROD_108,2023-01-11,5,268.85,1344.25,East,REP_08
TXN_007782,CUST_1535,PROD_404,2023-04-08,10,477.26,4772.6,South,REP_21
TXN_007783,CUST_0317,PROD_325,2023-06-08,3,318.28,954.84,South,REP_28
TXN_007784,CUST_0958,PROD_357,2023-06-08,4,379.71,1518.84,West,REP_39
TXN_007785,CUST_1471,PROD_256,2023-08-15,8,165.76,1326.08,East,REP_03
TXN_007786,CUST_1852,PROD_486,2023-07-05,4,414.96,1659.84,West,REP_40
TXN_007787,CUST_1644,PROD_139,2023-02-19,1,394.03,394.03,East,REP_45
TXN_007788,CUST_1640,PROD_327,2023-09-27,5,397.69,1988.45,South,REP_46
TXN_007789,CUST_0903,PROD_435,2023-11-27,2,179.59,359.18,North,REP_39
TXN_007790,CUST_0985,PROD_053,2023-11-14,3,128.89,386.67,South,REP_48
TXN_007791,CUST_0749,PROD_176,2023-08-14,3,412.06,1236.18,West,REP_16
TXN_007792,CUST_1235,PROD_026,2023-08-31,10,183.09,1830.9,West,REP_38
TXN_007793,CUST_1329,PROD_181,2024-01-01,9,448.9,4040.1,West,REP_07
TXN_007794,CUST_1022,PROD_117,2023-09-27,4,173.42,693.68,West,REP_45
TXN_007795,CUST_1423,PROD_204,2023-02-07,1,174.12,174.12,South,REP_18
TXN_007796,CUST_0277,PROD_326,2023-05-07,2,54.79,109.58,North,REP_12
TXN_007797,CUST_1589,PROD_193,2023-05-05,8,60.66,485.28,South,REP_01
TXN_007798,CUST_0476,PROD_499,2023-07-07,3,286.39,859.17,West,REP_22
TXN_007799,CUST_0314,PROD_050,2023-04-16,8,228.86,1830.88,East,REP_25
TXN_007800,CUST_0826,PROD_490,2023-12-18,3,33.47,100.41,East,REP_46
TXN_007801,CUST_0110,PROD_302,2023-04-15,7,399.86,2799.02,West,REP_32
TXN_007802,CUST_1867,PROD_015,2023-01-06,9,405.06,3645.54,East,REP_06
TXN_007803,CUST_1582,PROD_343,2023-03-22,2,214.22,428.44,North,REP_14
TXN_007804,CUST_1894,PROD_217,2023-05-09,6,95.64,573.84,East,REP_03
TXN_007805,CUST_0692,PROD_384,2023-07-15,9,242.2,2179.8,South,REP_19
TXN_007806,CUST_0183,PROD_323,2023-12-08,10,138.23,1382.3,North,REP_22
TXN_007807,CUST_1630,PROD_382,2023-04-04,3,326.3,978.9,North,REP_20
TXN_007808,CUST_1173,PROD_384,2023-04-09,4,382.25,1529.0,North,REP_44
TXN_007809,CUST_0530,PROD_402,2023-05-03,2,29.66,59.32,North,REP_01
TXN_007810,CUST_1328,PROD_302,2023-03-22,4,473.02,1892.08,North,REP_46
TXN_007811,CUST_1453,PROD_243,2023-01-18,8,31.9,255.2,North,REP_05
TXN_007812,CUST_1817,PROD_193,2023-09-18,7,366.46,2565.22,East,REP_33
TXN_007813,CUST_0006,PROD_470,2023-08-20,9,224.83,2023.47,South,REP_29
TXN_007814,CUST_0073,PROD_138,2023-02-21,2,447.1,894.2,East,REP_47
TXN_007815,CUST_0811,PROD_327,2023-11-02,6,448.44,2690.64,West,REP_18
TXN_007816,CUST_0323,PROD_153,2023-04-29,6,33.01,198.06,South,REP_33
TXN_007817,CUST_1224,PROD_410,2023-07-23,7,57.64,403.48,North,REP_06
TXN_007818,CUST_0216,PROD_486,2023-06-23,3,73.25,219.75,South,REP_13
TXN_007819,CUST_1094,PROD_132,2023-02-14,4,426.7,1706.8,East,REP_15
TXN_007820,CUST_1997,PROD_197,2023-10-18,4,51.97,207.88,North,REP_07
TXN_007821,CUST_1371,PROD_010,2023-10-17,7,462.74,3239.18,North,REP_25
TXN_007822,CUST_0926,PROD_359,2023-12-24,7,48.79,341.53,East,REP_15
TXN_007823,CUST_1499,PROD_238,2023-07-03,4,356.22,1424.88,East,REP_31
TXN_007824,CUST_0799,PROD_087,2023-11-14,2,295.7,591.4,South,REP_09
TXN_007825,CUST_1286,PROD_114,2023-02-26,9,474.59,4271.31,North,REP_35
TXN_007826,CUST_0289,PROD_028,2023-03-04,10,253.22,2532.2,East,REP_02
TXN_007827,CUST_0763,PROD_478,2023-09-25,6,202.93,1217.58,West,REP_31
TXN_007828,CUST_1097,PROD_298,2023-11-16,1,477.25,477.25,West,REP_39
TXN_007829,CUST_1620,PROD_495,2024-01-01,10,241.15,2411.5,North,REP_21
TXN_007830,CUST_1749,PROD_324,2023-08-22,1,31.52,31.52,East,REP_14
TXN_007831,CUST_1179,PROD_325,2023-05-24,7,46.24,323.68,East,REP_01
TXN_007832,CUST_1606,PROD_158,2023-11-17,4,95.17,380.68,South,REP_49
TXN_007833,CUST_0447,PROD_301,2023-11-21,7,373.4,2613.8,North,REP_42
TXN_007834,CUST_1866,PROD_233,2023-06-24,10,366.99,3669.9,East,REP_07
TXN_007835,CUST_0533,PROD_422,2023-02-11,2,416.25,832.5,North,REP_35
TXN_007836,CUST_1240,PROD_194,2023-09-04,4,101.31,405.24,South,REP_47
TXN_007837,CUST_1397,PROD_448,2023-08-16,4,229.45,917.8,East,REP_33
TXN_007838,CUST_0205,PROD_417,2023-11-11,10,171.96,1719.6,West,REP_22
TXN_007839,CUST_0126,PROD_424,2023-08-31,1,353.61,353.61,East,REP_13
TXN_007840,CUST_1938,PROD_042,2023-04-30,1,414.22,414.22,North,REP_46
TXN_007841,CUST_1004,PROD_424,2023-08-22,3,409.52,1228.56,West,REP_09
TXN_007842,CUST_0384,PROD_183,2023-09-06,7,414.58,2902.06,South,REP_11
TXN_007843,CUST_0007,PROD_357,2023-09-20,6,410.84,2465.04,West,REP_15
TXN_007844,CUST_1757,PROD_042,2023-08-18,4,246.72,986.88,West,REP_22
TXN_007845,CUST_1105,PROD_318,2023-09-29,9,121.15,1090.35,East,REP_28
TXN_007846,CUST_0426,PROD_424,2023-03-17,5,431.55,2157.75,West,REP_47
TXN_007847,CUST_1067,PROD_418,2023-09-08,6,462.02,2772.12,South,REP_38
TXN_007848,CUST_0537,PROD_116,2023-07-10,1,367.42,367.42,East,REP_37
TXN_007849,CUST_1099,PROD_343,2023-12-09,2,227.56,455.12,North,REP_37
TXN_007850,CUST_0081,PROD_179,2023-08-26,8,433.38,3467.04,South,REP_13
TXN_007851,CUST_0316,PROD_458,2023-06-16,2,352.62,705.24,West,REP_12
TXN_007852,CUST_1670,PROD_412,2023-03-15,7,165.42,1157.94,North,REP_32
TXN_007853,CUST_1371,PROD_127,2023-06-08,9,353.53,3181.77,North,REP_15
TXN_007854,CUST_1189,PROD_418,2023-04-16,3,16.72,50.16,West,REP_36
TXN_007855,CUST_1601,PROD_339,2023-09-11,3,31.35,94.05,South,REP_16
TXN_007856,CUST_1772,PROD_240,2023-08-05,8,234.28,1874.24,North,REP_26
TXN_007857,CUST_1711,PROD_483,2023-12-15,10,179.82,1798.2,West,REP_45
TXN_007858,CUST_0216,PROD_084,2023-09-21,4,208.94,835.76,North,REP_08
TXN_007859,CUST_0060,PROD_462,2023-05-03,1,348.72,348.72,West,REP_17
TXN_007860,CUST_0318,PROD_268,2023-07-21,3,207.39,622.17,West,REP_38
TXN_007861,CUST_0261,PROD_393,2023-11-30,3,294.37,883.11,West,REP_31
TXN_007862,CUST_1577,PROD_283,2023-02-27,5,237.21,1186.05,South,REP_34
TXN_007863,CUST_1692,PROD_268,2023-03-14,2,30.89,61.78,North,REP_14
TXN_007864,CUST_0278,PROD_102,2023-06-05,2,146.01,292.02,West,REP_11
TXN_007865,CUST_1354,PROD_086,2023-12-14,3,13.83,41.49,East,REP_15
TXN_007866,CUST_1085,PROD_183,2023-08-01,7,365.5,2558.5,South,REP_32
TXN_007867,CUST_0138,PROD_484,2023-05-14,6,433.87,2603.22,West,REP_09
TXN_007868,CUST_1881,PROD_440,2023-09-11,1,409.55,409.55,East,REP_40
TXN_007869,CUST_0188,PROD_236,2023-08-10,5,498.75,2493.75,South,REP_06
TXN_007870,CUST_0759,PROD_493,2023-02-23,5,450.99,2254.95,North,REP_27
TXN_007871,CUST_0813,PROD_015,2023-08-24,6,161.26,967.56,North,REP_23
TXN_007872,CUST_0742,PROD_493,2023-06-16,4,323.59,1294.36,West,REP_18
TXN_007873,CUST_1519,PROD_292,2023-04-04,10,167.86,1678.6,East,REP_19
TXN_007874,CUST_0666,PROD_175,2023-05-27,2,192.9,385.8,West,REP_29
TXN_007875,CUST_0974,PROD_145,2023-05-02,8,443.93,3551.44,North,REP_26
TXN_007876,CUST_1886,PROD_494,2023-07-19,9,293.18,2638.62,East,REP_43
TXN_007877,CUST_1901,PROD_113,2023-06-05,7,221.53,1550.71,South,REP_39
TXN_007878,CUST_0274,PROD_483,2023-10-05,5,170.11,850.55,South,REP_20
TXN_007879,CUST_1411,PROD_405,2023-03-10,3,368.05,1104.15,West,REP_15
TXN_007880,CUST_0138,PROD_046,2023-03-16,10,311.81,3118.1,West,REP_26
TXN_007881,CUST_0116,PROD_075,2023-06-29,6,466.76,2800.56,North,REP_39
TXN_007882,CUST_0195,PROD_418,2023-10-04,1,179.24,179.24,West,REP_17
TXN_007883,CUST_0833,PROD_016,2023-10-15,1,97.26,97.26,East,REP_23
TXN_007884,CUST_1002,PROD_100,2023-09-17,9,219.81,1978.29,East,REP_22
TXN_007885,CUST_0436,PROD_168,2023-02-04,5,413.04,2065.2,North,REP_32
TXN_007886,CUST_0443,PROD_498,2023-07-24,1,120.99,120.99,North,REP_01
TXN_007887,CUST_0110,PROD_500,2023-10-21,10,493.02,4930.2,South,REP_06
TXN_007888,CUST_0824,PROD_013,2023-09-16,6,493.35,2960.1,East,REP_01
TXN_007889,CUST_1773,PROD_140,2023-04-13,6,446.94,2681.64,North,REP_49
TXN_007890,CUST_1608,PROD_391,2023-04-27,5,403.78,2018.9,East,REP_12
TXN_007891,CUST_0029,PROD_104,2023-04-03,1,313.8,313.8,West,REP_30
TXN_007892,CUST_0384,PROD_291,2023-09-19,5,426.84,2134.2,East,REP_45
TXN_007893,CUST_0474,PROD_134,2023-11-25,7,140.44,983.08,North,REP_13
TXN_007894,CUST_1054,PROD_266,2023-09-06,4,350.62,1402.48,East,REP_07
TXN_007895,CUST_1056,PROD_124,2023-01-23,1,311.34,311.34,East,REP_01
TXN_007896,CUST_0666,PROD_451,2023-08-11,3,318.1,954.3,South,REP_12
TXN_007897,CUST_1585,PROD_198,2023-07-26,1,487.41,487.41,East,REP_32
TXN_007898,CUST_0740,PROD_108,2023-11-08,4,136.94,547.76,West,REP_22
TXN_007899,CUST_1424,PROD_257,2023-05-25,10,216.51,2165.1,North,REP_37
TXN_007900,CUST_1097,PROD_041,2023-09-06,1,67.84,67.84,North,REP_14
TXN_007901,CUST_1641,PROD_460,2023-08-09,5,235.04,1175.2,South,REP_34
TXN_007902,CUST_1467,PROD_490,2023-06-29,6,256.86,1541.16,West,REP_32
TXN_007903,CUST_0695,PROD_392,2023-02-05,3,198.96,596.88,North,REP_38
TXN_007904,CUST_1301,PROD_235,2023-06-01,2,496.23,992.46,South,REP_37
TXN_007905,CUST_1487,PROD_432,2023-03-08,10,277.32,2773.2,South,REP_25
TXN_007906,CUST_0104,PROD_246,2023-04-10,7,90.38,632.66,North,REP_44
TXN_007907,CUST_1527,PROD_334,2023-11-14,10,53.56,535.6,North,REP_15
TXN_007908,CUST_0302,PROD_150,2023-12-23,1,89.37,89.37,North,REP_23
TXN_007909,CUST_1136,PROD_016,2023-05-10,8,390.27,3122.16,South,REP_45
TXN_007910,CUST_0321,PROD_184,2023-09-18,7,175.51,1228.57,East,REP_37
TXN_007911,CUST_0039,PROD_394,2023-07-20,5,42.06,210.3,West,REP_40
TXN_007912,CUST_0916,PROD_046,2023-09-08,9,67.61,608.49,North,REP_41
TXN_007913,CUST_0484,PROD_451,2023-08-25,8,52.64,421.12,West,REP_43
TXN_007914,CUST_0961,PROD_268,2023-05-24,3,324.37,973.11,East,REP_09
TXN_007915,CUST_1610,PROD_092,2023-02-13,4,182.13,728.52,South,REP_21
TXN_007916,CUST_0927,PROD_396,2023-01-08,4,140.37,561.48,West,REP_23
TXN_007917,CUST_1533,PROD_156,2023-07-22,5,27.65,138.25,North,REP_22
TXN_007918,CUST_0899,PROD_348,2023-04-27,4,426.71,1706.84,West,REP_39
TXN_007919,CUST_1579,PROD_089,2023-05-06,10,211.33,2113.3,West,REP_14
TXN_007920,CUST_0507,PROD_267,2023-08-21,8,366.01,2928.08,West,REP_01
TXN_007921,CUST_1756,PROD_444,2023-06-10,1,421.74,421.74,East,REP_20
TXN_007922,CUST_1466,PROD_005,2023-12-11,7,187.19,1310.33,East,REP_10
TXN_007923,CUST_0258,PROD_459,2023-07-01,8,359.03,2872.24,West,REP_10
TXN_007924,CUST_0085,PROD_025,2023-05-28,7,490.98,3436.86,East,REP_03
TXN_007925,CUST_0323,PROD_066,2023-01-04,1,113.92,113.92,East,REP_38
TXN_007926,CUST_1568,PROD_160,2023-04-10,4,303.35,1213.4,East,REP_42
TXN_007927,CUST_0461,PROD_316,2023-12-27,2,207.6,415.2,East,REP_32
TXN_007928,CUST_0157,PROD_362,2023-05-18,10,18.97,189.7,West,REP_38
TXN_007929,CUST_1927,PROD_495,2023-03-18,10,456.71,4567.1,North,REP_31
TXN_007930,CUST_1095,PROD_072,2023-06-24,4,128.94,515.76,East,REP_17
TXN_007931,CUST_1149,PROD_018,2023-12-07,1,343.51,343.51,West,REP_33
TXN_007932,CUST_0097,PROD_212,2023-05-03,3,413.68,1241.04,West,REP_16
TXN_007933,CUST_0814,PROD_217,2023-12-09,1,141.19,141.19,South,REP_24
TXN_007934,CUST_1856,PROD_378,2023-08-28,6,71.31,427.86,South,REP_27
TXN_007935,CUST_0034,PROD_254,2023-05-17,9,101.59,914.31,West,REP_21
TXN_007936,CUST_1402,PROD_181,2023-02-15,4,121.17,484.68,South,REP_25
TXN_007937,CUST_1537,PROD_084,2023-12-24,4,56.02,224.08,North,REP_42
TXN_007938,CUST_1315,PROD_364,2023-12-14,3,193.12,579.36,West,REP_31
TXN_007939,CUST_1821,PROD_413,2023-07-18,7,154.8,1083.6,South,REP_14
TXN_007940,CUST_1975,PROD_197,2023-07-31,5,462.91,2314.55,West,REP_34
TXN_007941,CUST_1533,PROD_334,2023-09-16,1,384.22,384.22,East,REP_01
TXN_007942,CUST_0300,PROD_053,2023-09-15,4,184.56,738.24,East,REP_31
TXN_007943,CUST_1376,PROD_137,2023-12-16,6,380.94,2285.64,North,REP_19
TXN_007944,CUST_0867,PROD_315,2023-08-19,10,92.42,924.2,North,REP_16
TXN_007945,CUST_0918,PROD_363,2023-06-25,10,19.24,192.4,West,REP_01
TXN_007946,CUST_0594,PROD_289,2023-08-11,1,463.93,463.93,South,REP_38
TXN_007947,CUST_0500,PROD_117,2023-06-26,4,307.38,1229.52,West,REP_19
TXN_007948,CUST_0547,PROD_398,2023-07-18,5,289.64,1448.2,East,REP_31
